5K,50K,500K,5M
0.0,0.0,2.0106361411083465E-6,4.412177096083767E-5
0.0,0.0,2.1323583373294932E-5,3.682431321382644E-5
0.0,0.0,1.0819397526795629E-4,5.471443657382691E-5
0.0,0.0,5.326658206817756E-5,3.729519981797661E-5
0.0,0.0,9.025721690136452E-5,4.7634169793513456E-5
0.0,0.0,2.866164302313837E-6,7.368714117006944E-5
0.0,0.0,1.9299847226775026E-5,3.373646136412328E-5
0.0,0.0,8.754471817552353E-6,1.571267500179981E-5
0.0,0.0,3.0855400030277635E-6,6.620930753795114E-5
0.0,0.0,2.962469913415983E-5,6.347878065116032E-5
0.0,0.0,4.286134330027547E-5,5.933273972526378E-5
0.0,0.0,7.67274567909916E-5,8.312321318531609E-5
0.0,0.0,1.9784516120872952E-6,1.3039375017487493E-4
0.0,0.0,1.3911522059317528E-5,6.237131479126286E-5
0.0,0.0,2.1013744819736723E-5,4.3025793517494906E-5
0.0,0.0,2.118961139027688E-6,6.668562514422637E-8
0.0,0.0,6.513252920345315E-5,2.194260778842531E-5
0.0,0.0,1.3414867884679982E-4,3.2023785389996814E-5
0.0,0.0,1.8178819879351174E-6,6.048328259378172E-6
0.0,0.0,1.5218833134977332E-6,4.7246912518744035E-6
0.0,0.0,9.4250179035022E-7,3.8192996552923705E-6
0.0,0.0,7.645524277489734E-5,2.769108664312559E-5
0.0,0.0,4.031361414004689E-5,8.188034579883487E-5
0.0,0.0,1.336354070120043E-6,4.349705256917532E-6
0.0,0.0,8.360206743611185E-5,2.2036655861879513E-5
0.0,0.0,3.557602752188793E-6,2.8754344851808882E-5
0.0,0.0,2.289226700969772E-5,1.4236517601609621E-5
0.0,0.0,3.777105063218018E-5,1.1141507173685758E-5
0.0,0.0,3.076783110636221E-5,2.254115432941399E-5
0.0,0.0,2.194251328786407E-5,8.055907773944514E-5
0.0,0.0,2.2691779552985603E-5,7.956892122978999E-6
0.0,0.0,2.313756359515773E-5,7.837229611060504E-7
0.0,0.0,9.200942234639033E-5,8.046980280019311E-5
0.0,0.0,7.015779173994186E-5,1.9888181600262036E-5
0.0,0.0,3.8998124465945026E-7,1.6831459118230057E-4
0.0,0.0,7.195294386290779E-5,8.549903989229622E-6
